provincia,fecha,NO2,O3,PM_particle,CO,velmedia,prec,label_ica,split
León,2011-09-27,20.0,66.0,16.0,0.3,1.9,0.0,1,train
León,2011-09-28,19.5,71.0,15.0,0.2,2.2,0.0,2,train
León,2011-09-29,21.5,66.0,13.5,0.3,1.9,0.0,2,train
León,2011-09-30,20.0,72.0,14.0,0.2,1.7,0.0,2,train
León,2011-10-01,17.5,36.0,10.0,0.4,2.2,0.0,2,train
León,2011-10-02,16.0,53.5,15.5,0.7,2.2,0.0,1,train
León,2011-10-03,24.0,55.0,19.0,0.4,3.1,0.0,2,train
León,2011-10-04,12.0,87.0,9.0,0.2,2.5,0.0,2,train
León,2011-10-05,16.0,65.5,11.5,0.2,2.2,0.0,2,train
León,2011-10-06,13.0,65.0,6.5,0.2,5.0,0.0,2,train
León,2011-10-07,15.0,57.0,6.0,0.1,8.1,0.0,2,train
León,2011-10-08,15.0,61.0,13.0,0.2,2.2,0.0,2,train
León,2011-10-09,12.5,62.0,11.0,0.2,1.4,0.0,2,train
León,2011-10-10,20.5,36.0,6.5,0.3,1.7,0.0,2,train
León,2011-10-11,16.5,38.0,7.5,0.3,1.4,0.0,2,train
León,2011-10-12,14.0,24.0,7.0,0.6,1.9,0.0,2,train
León,2011-10-13,23.0,60.5,10.5,0.4,1.9,0.0,2,train
León,2011-10-14,25.0,60.0,16.0,0.3,1.9,0.0,2,train
León,2011-10-15,25.0,62.0,13.5,0.3,1.7,0.0,2,train
León,2011-10-16,20.0,59.0,10.5,0.3,1.7,0.0,2,train
León,2011-10-17,22.0,55.5,11.5,0.3,3.1,0.0,2,train
León,2011-10-18,28.5,56.0,29.5,0.4,3.1,0.0,2,train
León,2011-10-19,20.0,47.0,17.5,0.3,4.2,0.0,2,train
León,2011-10-20,18.0,43.0,5.5,0.3,1.7,0.0,2,train
León,2011-10-21,23.0,30.0,8.5,0.4,1.9,0.0,2,train
León,2011-10-22,22.0,52.0,14.5,0.5,1.9,0.0,2,train
León,2011-10-23,13.0,58.0,12.5,0.3,5.0,16.4,2,train
León,2011-10-24,13.0,56.0,4.0,0.2,7.5,1.7,2,train
León,2011-10-25,13.0,47.0,6.0,0.3,3.3,2.5,2,train
León,2011-10-26,14.0,43.0,5.0,0.3,5.0,14.2,2,train
León,2011-10-27,14.0,56.0,5.5,0.3,3.6,2.4,2,train
León,2011-10-28,19.5,42.0,7.0,0.4,1.9,0.0,2,train
León,2011-10-29,23.0,32.0,8.5,0.4,1.9,0.0,2,train
León,2011-10-30,21.5,35.0,9.5,0.5,1.9,0.0,2,train
León,2011-10-31,22.0,36.0,7.0,0.3,3.3,9.3,2,train
León,2011-11-01,17.5,45.0,8.5,0.3,1.9,4.5,2,train
León,2011-11-02,20.0,44.0,22.0,0.7,4.4,25.8,1,train
León,2011-11-03,21.0,60.0,16.5,0.4,4.7,0.9,2,train
León,2011-11-04,15.0,80.0,10.0,0.2,2.5,0.0,2,train
León,2011-11-05,18.0,58.5,12.5,0.2,5.6,0.0,2,train
León,2011-11-06,15.0,58.0,9.0,0.2,5.0,0.0,1,train
León,2011-11-07,15.5,61.0,8.5,0.2,2.5,0.0,1,train
León,2011-11-08,16.0,80.0,9.0,0.1,1.4,3.6,2,train
León,2011-11-09,9.5,46.0,7.5,0.2,1.9,4.6,2,train
León,2011-11-10,22.5,44.0,8.5,0.3,2.5,1.1,2,train
León,2011-11-11,14.0,40.0,7.5,0.2,3.6,5.3,2,train
León,2011-11-12,15.0,28.0,7.5,0.3,4.4,0.0,2,train
León,2011-11-13,10.0,60.0,8.5,0.2,3.6,0.0,2,train
León,2011-11-14,10.5,57.0,6.5,0.2,4.2,8.8,2,train
León,2011-11-15,15.0,55.0,5.5,0.2,2.8,4.2,2,train
León,2011-11-16,18.0,46.0,7.0,0.3,2.8,0.0,2,train
León,2011-11-17,19.5,33.0,9.0,0.3,2.2,0.0,2,train
León,2011-11-18,20.0,33.0,10.5,0.3,1.7,6.3,2,train
León,2011-11-19,13.0,54.0,7.5,0.3,1.9,4.4,2,train
León,2011-11-20,13.5,47.5,6.0,0.3,1.9,1.0,2,train
León,2011-11-21,16.5,32.0,8.5,0.3,1.4,5.3,2,train
León,2011-11-22,16.0,41.0,8.0,0.3,3.3,0.2,2,train
León,2011-11-23,20.5,35.0,12.5,0.3,1.9,0.0,2,train
León,2011-11-24,22.0,30.0,9.5,0.3,1.1,0.0,2,train
León,2011-11-25,24.5,28.0,11.5,0.3,1.1,0.0,2,train
León,2011-11-26,19.5,27.0,13.5,0.3,0.3,0.0,2,train
León,2011-11-27,22.0,29.0,12.0,0.3,1.7,0.0,2,train
León,2011-11-28,27.0,23.0,11.5,0.3,1.4,0.0,2,train
León,2011-11-29,25.5,15.5,15.0,0.3,1.1,0.0,1,train
León,2011-11-30,24.0,23.0,16.5,0.3,0.8,0.0,2,train
León,2011-12-01,17.0,21.0,11.5,0.5,1.7,1.9,2,train
León,2011-12-02,16.0,56.0,14.0,0.5,5.6,0.0,2,train
León,2011-12-03,16.0,54.0,8.5,0.3,4.2,0.0,2,train
León,2011-12-04,16.0,71.0,12.0,0.2,3.6,0.0,1,train
León,2011-12-05,16.0,55.0,9.5,0.1,6.9,0.0,2,train
León,2011-12-06,11.0,48.0,6.5,0.1,5.6,0.0,1,train
León,2011-12-07,16.0,60.0,6.0,0.2,2.8,0.0,1,train
León,2011-12-08,16.0,90.0,13.5,0.2,1.7,0.0,2,train
León,2011-12-09,13.5,37.5,8.5,0.3,1.1,2.2,1,train
León,2011-12-10,21.0,58.0,8.5,0.2,1.9,3.9,2,train
León,2011-12-11,12.0,57.0,7.0,0.2,2.5,0.0,1,train
León,2011-12-12,14.0,37.0,8.5,0.4,6.1,0.0,2,train
León,2011-12-13,11.5,54.0,5.5,0.4,4.4,0.3,2,train
León,2011-12-14,9.0,63.0,5.5,0.3,7.5,0.8,2,train
León,2011-12-15,13.5,54.0,6.0,0.3,3.9,1.2,2,train
León,2011-12-16,10.5,59.0,5.0,0.3,7.2,0.8,2,train
León,2011-12-17,13.0,50.0,6.5,0.3,6.4,0.0,1,train
León,2011-12-18,12.0,46.0,6.0,0.4,5.3,0.0,2,train
León,2011-12-19,18.5,36.0,11.5,0.7,2.5,0.0,2,train
León,2011-12-20,18.0,27.0,13.5,1.0,6.1,0.0,2,train
León,2011-12-21,18.0,26.0,10.0,0.7,2.8,0.2,2,train
León,2011-12-22,29.0,14.0,10.5,0.4,1.4,0.1,1,train
León,2011-12-23,25.0,20.0,14.0,0.6,1.4,0.0,2,train
León,2011-12-24,11.5,42.0,10.0,0.8,1.1,0.0,2,train
León,2011-12-25,15.0,28.0,9.5,0.8,1.4,0.0,1,train
León,2011-12-26,19.0,34.0,13.0,0.9,1.9,0.0,2,train
León,2011-12-27,29.0,22.0,13.0,1.0,1.1,0.0,2,train
León,2011-12-28,24.5,36.0,13.5,0.7,5.0,0.0,1,train
León,2011-12-29,11.0,46.0,7.5,0.5,1.9,0.0,0,train
León,2011-12-30,20.0,22.0,12.0,0.9,1.1,0.0,1,train
León,2011-12-31,17.0,16.0,13.5,0.7,5.8,0.2,0,train
León,2012-01-01,12.0,16.0,10.5,0.6,1.4,1.9,1,train
León,2012-01-02,16.0,39.0,7.0,0.6,6.7,0.0,0,train
León,2012-01-03,18.0,52.0,19.5,0.5,3.3,0.0,2,train
León,2012-01-04,9.5,61.0,14.5,0.4,4.2,0.0,0,train
León,2012-01-05,5.0,76.0,6.0,0.3,2.8,0.0,0,train
León,2012-01-06,11.0,77.0,13.5,0.2,5.0,0.0,2,train
León,2012-01-07,5.0,61.0,6.5,0.2,1.7,0.0,2,train
León,2012-01-08,9.0,56.0,8.5,0.2,1.7,0.0,2,train
León,2012-01-09,7.0,55.0,6.5,0.2,1.4,0.0,2,train
León,2012-01-10,15.0,38.0,7.0,0.3,1.7,0.0,2,train
León,2012-01-11,6.0,61.0,7.0,0.3,1.4,0.0,2,train
León,2012-01-12,7.0,41.0,8.0,0.6,0.3,0.0,2,train
León,2012-01-13,28.0,15.0,17.0,0.7,1.4,0.0,2,train
León,2012-01-14,29.0,11.0,18.5,0.7,1.4,0.0,2,train
León,2012-01-15,18.0,25.0,14.5,0.5,0.8,2.3,2,train
León,2012-01-16,14.0,41.0,9.0,0.6,5.0,0.0,2,train
León,2012-01-17,25.0,19.0,11.5,0.8,1.1,0.0,2,train
León,2012-01-18,27.0,6.0,20.0,0.8,1.7,0.0,2,train
León,2012-01-19,25.0,10.5,18.0,1.0,1.4,0.0,2,train
León,2012-01-20,15.0,26.0,9.5,0.7,3.3,0.0,2,train
León,2012-01-21,14.0,20.0,11.0,0.7,1.7,0.0,2,train
León,2012-01-22,23.0,13.5,12.5,0.4,1.1,0.3,1,train
León,2012-01-23,26.0,15.5,13.0,0.5,1.9,0.1,2,train
León,2012-01-24,26.0,17.5,14.0,0.7,0.8,0.0,2,train
León,2012-01-25,28.0,13.0,14.5,0.7,2.8,0.0,2,train
León,2012-01-26,23.0,27.0,16.5,0.6,1.7,1.4,1,train
León,2012-01-27,16.0,47.0,6.5,0.4,3.9,0.0,2,train
León,2012-01-28,13.0,43.0,6.0,0.5,3.6,0.0,2,train
León,2012-01-29,12.0,46.0,6.5,0.4,4.7,0.0,0,train
León,2012-01-30,23.0,25.0,11.5,0.7,1.1,0.0,1,train
León,2012-01-31,18.0,27.0,12.5,0.7,3.6,0.0,1,train
León,2012-02-01,14.0,44.5,6.0,0.3,5.6,0.0,1,train
León,2012-02-02,12.0,64.0,10.0,0.4,6.7,0.0,0,train
León,2012-02-03,19.0,54.0,22.5,0.4,4.7,0.0,1,train
León,2012-02-04,13.0,56.0,14.0,0.4,6.7,0.0,1,train
León,2012-02-05,7.0,73.0,8.0,0.3,8.3,0.0,1,train
León,2012-02-06,10.0,52.0,11.0,0.1,6.9,0.0,2,train
León,2012-02-07,10.0,49.0,7.5,0.2,3.3,0.0,1,train
León,2012-02-08,9.0,48.0,8.0,0.2,6.1,0.0,1,train
León,2012-02-09,6.5,61.0,9.0,0.1,1.4,0.0,2,train
León,2012-02-10,11.0,38.0,7.0,0.3,1.1,0.0,2,train
León,2012-02-11,8.0,49.0,6.0,0.5,2.8,0.0,2,train
León,2012-02-12,9.0,41.0,8.0,0.7,6.1,0.0,1,train
León,2012-02-13,13.0,59.0,8.0,0.5,4.4,0.0,2,train
León,2012-02-14,12.0,60.0,6.5,0.3,5.8,0.0,2,train
León,2012-02-15,12.0,55.0,6.5,0.5,6.1,0.0,2,train
León,2012-02-16,13.0,56.0,7.5,0.7,5.0,0.0,2,train
León,2012-02-17,19.0,41.0,8.5,0.4,2.2,0.0,2,train
León,2012-02-18,20.0,34.0,16.0,0.4,3.1,0.0,2,train
León,2012-02-19,11.0,50.0,8.5,0.4,3.3,0.0,2,train
León,2012-02-20,27.0,38.0,9.0,0.5,1.7,0.0,2,train
León,2012-02-21,25.0,36.0,12.0,0.6,1.7,0.0,2,train
León,2012-02-22,20.0,38.0,12.0,0.6,1.9,0.0,2,train
León,2012-02-23,21.0,41.0,12.0,0.7,1.7,0.0,2,train
León,2012-02-24,30.0,34.0,14.5,0.6,1.7,0.0,1,train
León,2012-02-25,27.0,30.0,19.0,0.6,1.4,0.0,2,train
León,2012-02-26,13.0,37.0,13.0,0.4,1.7,0.0,1,train
León,2012-02-27,19.0,47.0,9.5,0.5,1.9,0.0,0,train
León,2012-02-28,18.0,48.0,11.5,0.5,1.9,0.0,1,train
León,2012-02-29,18.0,49.0,16.0,0.5,1.7,0.0,1,train
León,2012-03-01,16.0,23.0,8.0,0.6,1.9,0.0,1,train
León,2012-03-02,11.0,64.0,10.0,0.7,1.9,0.0,0,train
León,2012-03-03,14.0,42.0,13.0,0.4,2.2,1.0,1,train
León,2012-03-04,12.5,50.0,7.5,0.3,5.8,0.2,1,train
León,2012-03-05,6.0,74.0,5.5,0.3,2.2,0.0,2,train
León,2012-03-06,8.0,56.0,5.5,0.1,3.6,0.0,2,train
León,2012-03-07,10.0,50.0,9.0,0.2,1.4,0.0,2,train
León,2012-03-08,10.5,58.0,10.5,0.2,5.3,0.0,2,train
León,2012-03-09,6.0,59.0,9.0,0.2,1.7,0.0,2,train
León,2012-03-10,9.0,37.0,5.0,0.3,3.3,0.0,1,train
León,2012-03-11,9.0,42.0,6.5,0.5,2.8,0.0,0,train
León,2012-03-12,13.0,31.5,11.5,0.7,1.7,0.0,1,train
León,2012-03-13,20.0,52.5,17.0,0.5,1.9,0.0,1,train
León,2012-03-14,20.5,60.0,15.5,0.5,2.2,0.0,2,train
León,2012-03-15,21.0,62.5,16.5,0.5,1.7,0.0,2,train
León,2012-03-16,24.0,64.5,24.5,0.5,5.3,0.0,2,train
León,2012-03-17,10.0,61.5,12.5,0.3,7.2,0.2,2,train
León,2012-03-18,4.0,67.5,4.5,0.3,6.1,0.0,2,train
León,2012-03-19,12.0,62.0,5.0,0.3,5.3,0.0,2,train
León,2012-03-20,11.0,69.5,6.0,0.4,2.8,0.0,2,train
León,2012-03-21,15.0,63.0,8.5,0.3,3.1,0.0,2,train
León,2012-03-22,18.0,57.0,10.5,0.3,1.9,0.0,2,train
León,2012-03-23,16.0,51.5,10.0,0.5,1.9,0.0,2,train
León,2012-03-24,19.0,61.0,12.5,0.5,1.1,0.0,1,train
León,2012-03-25,15.0,74.5,18.5,0.4,1.9,0.0,2,train
León,2012-03-26,17.0,72.5,17.0,0.4,2.2,0.0,1,train
León,2012-03-27,17.0,65.0,13.5,0.4,2.2,0.0,1,train
León,2012-03-28,14.0,72.0,18.0,0.5,3.1,0.0,1,train
León,2012-03-29,14.0,75.0,27.5,0.5,1.9,0.0,0,train
León,2012-03-30,15.0,78.0,29.0,0.4,3.6,0.0,2,train
León,2012-03-31,8.0,70.0,16.5,0.3,1.4,0.0,1,train
León,2012-04-01,17.0,18.0,7.5,0.6,3.1,0.0,1,train
León,2012-04-02,12.5,54.0,9.0,0.5,1.7,7.0,1,train
León,2012-04-03,9.0,60.0,6.5,0.2,2.5,0.5,1,train
León,2012-04-04,9.5,60.0,7.0,0.3,4.7,2.0,1,train
León,2012-04-05,7.0,79.0,4.5,0.2,3.3,9.4,1,train
León,2012-04-06,13.0,66.0,8.5,0.2,2.2,6.4,0,train
León,2012-04-07,10.0,45.0,8.0,0.2,5.0,0.1,0,train
León,2012-04-08,10.0,46.0,8.5,0.2,1.7,0.0,0,train
León,2012-04-09,7.5,51.0,8.0,0.2,2.8,0.0,0,train
León,2012-04-10,12.0,40.0,7.0,0.3,8.9,1.7,1,train
León,2012-04-11,8.0,44.0,5.0,0.4,5.0,1.6,0,train
León,2012-04-12,8.0,49.5,5.5,0.5,6.4,0.0,0,train
León,2012-04-13,6.0,61.0,5.0,0.3,8.1,2.3,1,train
León,2012-04-14,4.0,69.0,5.5,0.4,6.9,0.1,0,train
León,2012-04-15,5.0,77.0,5.5,0.2,7.5,0.0,0,train
León,2012-04-16,6.5,93.0,8.0,0.3,5.6,0.0,0,train
León,2012-04-17,7.5,67.0,6.0,0.2,5.0,0.1,0,train
León,2012-04-18,5.5,85.0,4.5,0.2,9.2,0.0,0,train
León,2012-04-19,5.5,88.0,4.5,0.3,8.9,0.0,0,train
León,2012-04-20,8.0,78.0,5.0,0.2,8.1,1.4,1,train
León,2012-04-21,5.0,71.0,5.5,0.2,7.5,0.1,0,train
León,2012-04-22,6.0,79.0,4.5,0.2,5.8,0.0,0,train
León,2012-04-23,4.0,73.0,4.5,0.2,8.1,0.2,1,train
León,2012-04-24,6.0,82.0,5.5,0.2,8.1,0.0,2,train
León,2012-04-25,5.0,83.0,6.5,0.3,6.4,7.7,1,train
León,2012-04-26,7.0,87.0,5.5,0.3,4.7,1.2,2,train
León,2012-04-27,9.5,74.0,7.0,0.3,1.7,1.8,0,train
León,2012-04-28,6.5,73.0,6.0,0.3,1.4,15.0,0,train
León,2012-04-29,6.5,74.0,6.5,0.2,2.5,8.0,1,train
León,2012-04-30,8.0,78.0,2.0,0.2,6.4,0.5,0,train
León,2012-05-01,17.0,18.0,9.5,0.8,3.1,1.2,0,train
León,2012-05-02,11.0,53.0,7.0,0.3,3.6,8.6,1,train
León,2012-05-03,14.0,59.0,7.0,0.4,5.0,9.8,1,train
León,2012-05-04,6.5,62.0,5.5,0.2,3.3,6.2,1,train
León,2012-05-05,4.0,80.0,4.5,0.2,6.4,1.0,1,train
León,2012-05-06,10.0,44.0,9.0,0.1,3.3,0.3,0,train
León,2012-05-07,6.0,46.0,6.0,0.2,2.8,7.3,0,train
León,2012-05-08,6.0,51.0,5.0,0.2,4.7,0.0,1,train
León,2012-05-09,8.5,57.0,11.0,0.2,3.9,0.0,1,train
León,2012-05-10,12.0,60.0,8.5,0.3,3.3,0.0,1,train
León,2012-05-11,9.0,43.0,6.5,0.4,2.8,0.0,0,train
León,2012-05-12,12.0,46.0,6.0,0.4,3.1,0.0,0,train
León,2012-05-13,6.0,52.0,12.5,0.1,2.5,0.0,0,train
León,2012-05-14,7.0,50.0,9.0,0.2,5.3,0.0,0,train
León,2012-05-15,10.0,73.0,9.0,0.2,2.5,0.0,0,train
León,2012-05-16,10.0,60.0,11.0,0.2,1.4,0.0,1,train
León,2012-05-17,9.0,71.0,8.5,0.2,4.7,0.0,1,train
León,2012-05-18,7.0,52.0,5.0,0.1,8.1,7.3,1,train
León,2012-05-19,6.0,63.0,4.5,0.2,6.7,0.0,0,train
León,2012-05-20,4.5,72.0,5.5,0.2,3.6,0.0,0,train
León,2012-05-21,5.0,78.0,6.5,0.2,6.7,0.0,1,train
León,2012-05-22,7.0,53.0,6.0,0.2,3.3,0.0,1,train
León,2012-05-23,9.5,56.5,9.0,0.3,1.7,0.0,2,train
León,2012-05-24,10.5,75.5,9.5,0.2,1.7,0.0,1,train
León,2012-05-25,9.0,76.5,12.0,0.2,3.9,0.2,1,train
León,2012-05-26,6.0,63.0,6.0,0.2,2.8,0.0,2,train
León,2012-05-27,6.0,58.0,6.5,0.2,3.1,0.0,2,train
León,2012-05-28,10.0,59.0,8.5,0.3,1.9,0.0,0,train
León,2012-05-29,12.0,64.5,11.0,0.2,3.3,0.0,0,train
León,2012-05-30,13.0,68.5,13.5,0.3,2.8,0.0,1,train
León,2012-05-31,11.0,82.0,11.5,0.2,1.4,0.0,0,train
León,2012-06-01,12.5,34.0,9.0,0.5,4.4,3.5,1,train
León,2012-06-02,14.5,58.0,5.5,0.3,2.5,4.1,1,train
León,2012-06-03,15.0,53.0,8.5,0.5,3.9,0.0,2,train
León,2012-06-04,6.0,48.0,5.5,0.2,2.2,0.0,1,train
León,2012-06-05,5.0,63.0,5.5,0.2,4.7,0.0,1,train
León,2012-06-06,7.5,62.0,5.0,0.2,4.4,0.0,1,train
León,2012-06-07,7.0,46.0,5.0,0.1,7.2,0.1,1,train
León,2012-06-08,8.0,51.0,7.5,0.2,5.6,0.0,1,train
León,2012-06-09,11.0,67.5,15.0,0.3,3.1,0.1,0,train
León,2012-06-10,13.0,47.0,11.5,0.3,8.3,0.0,0,train
León,2012-06-11,10.0,40.0,7.5,0.5,8.9,0.0,0,train
León,2012-06-12,12.0,34.0,11.5,0.6,6.4,0.0,1,train
León,2012-06-13,9.0,64.0,7.0,0.3,1.7,0.0,1,train
León,2012-06-14,10.0,59.0,7.5,0.2,5.8,0.0,0,train
León,2012-06-15,8.5,51.0,7.0,0.1,5.0,0.0,1,train
León,2012-06-16,6.0,41.0,5.5,0.1,6.1,0.0,2,train
León,2012-06-17,5.0,46.0,6.0,0.1,6.1,0.0,1,train
León,2012-06-18,7.0,54.0,6.5,0.2,2.2,0.1,1,train
León,2012-06-19,10.5,49.0,7.5,0.1,3.1,0.0,1,train
León,2012-06-20,10.0,64.0,8.0,0.2,3.3,1.4,1,train
León,2012-06-21,6.0,71.0,6.0,0.2,6.9,0.0,1,train
León,2012-06-22,9.0,56.0,9.0,0.2,1.7,0.0,0,train
León,2012-06-23,14.0,62.0,11.5,0.2,3.3,0.0,0,train
León,2012-06-24,9.0,57.0,11.5,0.2,3.1,0.0,2,train
León,2012-06-25,9.5,61.0,11.0,0.2,1.7,0.0,1,train
León,2012-06-26,11.5,67.0,13.5,0.2,1.9,0.0,2,train
León,2012-06-27,9.0,75.0,22.5,0.2,3.3,0.5,1,train
León,2012-06-28,9.0,56.5,34.5,0.2,6.4,0.0,1,train
León,2012-06-29,6.0,68.0,6.5,0.1,6.1,0.0,1,train
León,2012-06-30,7.0,52.0,6.5,0.1,6.4,0.0,0,train
León,2012-07-01,13.0,25.0,9.5,0.6,2.2,0.0,1,train
León,2012-07-02,12.0,61.5,4.5,0.4,2.2,0.0,2,train
León,2012-07-03,14.0,47.5,9.5,0.4,4.4,0.0,1,train
León,2012-07-04,7.5,52.0,8.0,0.3,6.1,0.0,2,train
León,2012-07-05,8.0,59.0,6.5,0.3,7.8,0.0,1,train
León,2012-07-06,7.5,68.0,5.0,0.2,5.8,0.0,0,train
León,2012-07-07,7.0,41.0,5.5,0.1,6.1,0.0,0,train
León,2012-07-08,9.5,63.0,11.5,0.2,2.5,0.0,0,train
León,2012-07-09,14.5,68.0,15.5,0.2,3.6,0.0,1,train
León,2012-07-10,8.5,26.0,9.0,0.3,2.2,0.0,1,train
León,2012-07-11,13.0,42.0,8.0,0.5,2.8,0.0,1,train
León,2012-07-12,11.0,38.0,7.5,0.6,5.3,0.0,1,train
León,2012-07-13,6.0,38.0,6.0,0.2,9.4,0.0,1,train
León,2012-07-14,7.0,47.0,5.5,0.2,6.7,0.0,1,train
León,2012-07-15,6.0,38.0,7.0,0.2,3.1,0.0,0,train
León,2012-07-16,10.0,57.0,8.5,0.2,2.2,0.0,1,train
León,2012-07-17,12.0,71.5,7.5,0.2,2.5,0.0,1,train
León,2012-07-18,11.0,82.0,9.5,0.2,4.4,0.0,1,train
León,2012-07-19,11.5,56.0,9.5,0.2,2.8,0.0,1,train
León,2012-07-20,11.0,50.0,8.0,0.2,3.3,0.0,1,train
León,2012-07-21,8.5,46.5,8.0,0.2,2.2,0.0,1,train
León,2012-07-22,7.0,59.5,9.5,0.3,2.8,0.0,1,train
León,2012-07-23,9.0,72.0,8.0,0.2,2.8,0.0,2,train
León,2012-07-24,11.0,89.0,10.5,0.2,3.6,0.0,1,train
León,2012-07-25,10.0,74.0,13.0,0.3,1.9,0.0,2,train
León,2012-07-26,10.0,65.0,13.5,0.2,4.7,1.7,2,train
León,2012-07-27,10.0,66.5,12.5,0.2,3.9,5.2,2,train
León,2012-07-28,10.5,56.5,11.5,0.2,1.9,0.0,0,train
León,2012-07-29,9.0,53.5,7.5,0.2,2.8,0.0,0,train
León,2012-07-30,13.0,49.0,9.5,0.2,2.2,0.0,1,train
León,2012-07-31,11.0,76.0,10.5,0.2,3.6,0.0,0,train
León,2012-08-01,14.0,18.0,11.0,0.7,6.9,0.0,1,train
León,2012-08-02,13.0,62.0,7.5,0.4,4.7,0.0,1,train
León,2012-08-03,13.0,61.5,6.5,0.4,3.6,0.0,1,train
León,2012-08-04,7.0,52.0,8.0,0.3,3.6,0.6,2,train
León,2012-08-05,7.0,48.0,6.0,0.2,4.4,0.0,1,train
León,2012-08-06,7.5,67.0,7.0,0.2,2.5,0.0,1,train
León,2012-08-07,6.0,50.0,6.5,0.2,3.3,0.0,1,train
León,2012-08-08,9.5,79.0,13.0,0.2,3.1,0.0,0,train
León,2012-08-09,11.5,68.5,17.5,0.3,1.9,0.0,1,train
León,2012-08-10,9.0,33.0,6.5,0.3,5.0,0.0,1,train
León,2012-08-11,15.0,34.0,8.0,0.5,4.7,0.0,1,train
León,2012-08-12,10.0,48.5,8.0,0.5,2.2,0.0,1,train
León,2012-08-13,9.5,52.0,7.0,0.1,3.1,0.0,1,train
León,2012-08-14,9.0,53.0,6.5,0.2,5.0,2.6,2,train
León,2012-08-15,7.0,59.0,5.5,0.2,3.9,0.0,2,train
León,2012-08-16,10.0,51.0,7.0,0.2,2.5,0.0,1,train
León,2012-08-17,11.0,71.0,8.5,0.2,3.6,0.0,1,train
León,2012-08-18,10.0,66.0,8.0,0.2,3.1,0.0,0,train
León,2012-08-19,9.0,60.0,8.0,0.2,2.8,0.0,1,train
León,2012-08-20,11.0,47.0,10.5,0.3,1.4,0.0,1,train
León,2012-08-21,14.0,55.0,12.5,0.3,3.1,0.0,1,train
León,2012-08-22,13.0,58.0,13.5,0.2,3.1,0.0,2,train
León,2012-08-23,9.0,55.0,14.5,0.2,4.2,0.0,0,train
León,2012-08-24,8.0,50.0,8.0,0.2,7.5,0.1,0,train
León,2012-08-25,7.0,59.0,6.0,0.2,7.2,0.0,2,train
León,2012-08-26,8.0,57.0,8.0,0.2,1.9,0.0,2,train
León,2012-08-27,11.0,65.0,8.5,0.3,2.5,0.0,2,train
León,2012-08-28,12.0,59.0,6.5,0.2,2.2,0.0,1,train
León,2012-08-29,15.0,54.0,7.5,0.3,4.2,0.0,1,train
León,2012-08-30,7.0,60.0,7.0,0.3,5.3,0.0,1,train
León,2012-08-31,6.5,58.0,6.5,0.3,3.1,0.0,1,train
León,2012-09-01,21.0,15.0,14.5,0.9,2.2,0.0,1,train
León,2012-09-02,16.0,46.0,12.0,0.7,2.8,0.0,1,train
León,2012-09-03,14.0,41.5,11.5,0.5,1.9,0.0,2,train
León,2012-09-04,8.0,52.0,7.5,0.2,1.7,0.0,1,train
León,2012-09-05,8.0,48.0,6.5,0.1,3.3,0.0,2,train
León,2012-09-06,9.0,42.0,9.0,0.2,1.9,0.0,1,train
León,2012-09-07,8.0,50.0,8.5,0.2,2.8,0.0,1,train
León,2012-09-08,10.5,90.0,14.5,0.3,1.9,0.0,1,train
León,2012-09-09,10.0,71.0,15.0,0.2,3.3,3.4,1,train
León,2012-09-10,13.5,24.0,8.0,0.3,2.2,0.0,1,train
León,2012-09-11,12.0,31.0,6.5,0.6,2.5,0.0,1,train
León,2012-09-12,17.0,28.0,11.0,0.7,5.0,0.0,1,train
León,2012-09-13,7.5,61.0,6.0,0.2,3.9,0.0,1,train
León,2012-09-14,11.5,55.0,8.0,0.3,1.9,0.0,1,train
León,2012-09-15,9.0,60.0,6.5,0.3,1.9,0.0,1,train
León,2012-09-16,9.5,73.0,8.5,0.3,1.7,0.0,0,train
León,2012-09-17,12.0,65.0,12.0,0.4,1.9,0.0,0,train
León,2012-09-18,10.5,52.0,13.0,0.2,3.6,0.0,0,train
León,2012-09-19,7.5,50.0,6.0,0.3,2.2,0.0,1,train
León,2012-09-20,11.0,50.0,8.5,0.3,1.9,0.0,1,train
León,2012-09-21,10.5,58.0,13.0,0.3,4.4,0.0,1,train
León,2012-09-22,9.0,43.0,9.0,0.3,1.9,0.1,0,train
León,2012-09-23,5.5,58.0,6.5,0.3,7.2,8.4,1,train
León,2012-09-24,6.0,68.0,5.5,0.3,6.9,0.2,2,train
León,2012-09-25,6.5,60.0,4.0,0.3,6.1,4.4,2,train
León,2012-09-26,9.0,47.0,5.0,0.3,4.4,0.0,2,train
León,2012-09-27,8.5,41.0,6.0,0.3,2.8,0.0,0,train
León,2012-09-28,8.5,44.0,6.5,0.3,4.4,0.0,1,train
León,2012-09-29,6.0,66.0,4.5,0.3,5.3,0.0,0,train
León,2012-09-30,7.5,48.0,6.0,0.3,2.2,0.0,0,train
León,2012-10-01,25.0,20.0,12.0,1.0,2.8,0.0,2,train
León,2012-10-02,14.0,46.0,21.5,0.7,3.3,0.0,1,train
León,2012-10-03,13.0,45.0,9.5,0.4,2.5,0.0,2,train
León,2012-10-04,6.0,61.0,7.0,0.2,1.4,0.0,1,train
León,2012-10-05,9.0,56.0,9.5,0.2,3.1,0.0,2,train
León,2012-10-06,6.0,53.0,5.0,0.1,1.9,0.0,1,train
León,2012-10-07,7.0,46.0,6.5,0.2,1.7,0.0,0,train
